"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"P0_MN008","1303","201901060100","1012.6","0","3"
"P0_MN008","1303","201901060200","1012.8","0","3"
"P0_MN008","1303","201901060300","1012.9","0","3"
"P0_MN008","1303","201901060400","1012.5","0","3"
"P0_MN008","1303","201901060500","1012.2","0","3"
"P0_MN008","1303","201901060600","1012.5","0","3"
"P0_MN008","1303","201901060700","1012.9","0","3"
"P0_MN008","1303","201901060800","1013.4","0","3"
"P0_MN008","1303","201901060900","1013.9","0","3"
"P0_MN008","1303","201901061000","1014.1","0","3"
"P0_MN008","1303","201901061100","1014.3","0","3"
"P0_MN008","1303","201901061200","1014.3","0","3"
"P0_MN008","1303","201901061300","1014.1","0","3"
"P0_MN008","1303","201901061400","1014.3","0","3"
"P0_MN008","1303","201901061500","1014.6","0","3"
"P0_MN008","1303","201901061600","1014.8","0","3"
"P0_MN008","1303","201901061700","1015","0","3"
"P0_MN008","1303","201901061800","1015.1","0","3"
"P0_MN008","1303","201901061900","1015.4","0","3"
"P0_MN008","1303","201901062000","1015.5","0","3"
"P0_MN008","1303","201901062100","1015.6","0","3"
"P0_MN008","1303","201901062200","1015.8","0","3"
"P0_MN008","1303","201901062300","1015.5","0","3"
"P0_MN008","1303","201901070000","1015.7","0","3"
"P0_MN008","1303","201901070100","1015.6","0","3"
"P0_MN008","1303","201901070200","1015.8","0","3"
"P0_MN008","1303","201901070300","1015.6","0","3"
"P0_MN008","1303","201901070400","1015.5","0","3"
"P0_MN008","1303","201901070500","1015","0","3"
"P0_MN008","1303","201901070600","1014.9","0","3"
"P0_MN008","1303","201901070700","1014.8","0","3"
"P0_MN008","1303","201901070800","1015","0","3"
"P0_MN008","1303","201901070900","1014.6","0","3"
"P0_MN008","1303","201901071000","1014.4","0","3"
"P0_MN008","1303","201901071100","1013.8","0","3"
"P0_MN008","1303","201901071200","1013","0","3"
"P0_MN008","1303","201901071300","1012.2","0","3"
"P0_MN008","1303","201901071400","1011.4","0","3"
"P0_MN008","1303","201901071500","1010.6","0","3"
"P0_MN008","1303","201901071600","1009.8","0","3"
"P0_MN008","1303","201901071700","1008.5","0","3"
"P0_MN008","1303","201901071800","1007.4","0","3"
"P0_MN008","1303","201901071900","1006.5","0","3"
"P0_MN008","1303","201901072000","1004.9","0","3"
"P0_MN008","1303","201901072100","1003.9","0","3"
"P0_MN008","1303","201901072200","1002.5","0","3"
"P0_MN008","1303","201901072300","1001.3","0","3"
"P0_MN008","1303","201901080000","1000.6","0","3"
"P0_MN008","1303","201901080100","1000.3","0","3"
"P0_MN008","1303","201901080200","1000","0","3"
"P0_MN008","1303","201901080300","999.8","0","3"
"P0_MN008","1303","201901080400","999.1","0","3"
"P0_MN008","1303","201901080500","998.1","0","3"
"P0_MN008","1303","201901080600","997.4","0","3"
"P0_MN008","1303","201901080700","997.3","0","3"
"P0_MN008","1303","201901080800","996.8","0","3"
"P0_MN008","1303","201901080900","996.3","0","3"
"P0_MN008","1303","201901081000","996.4","0","3"
"P0_MN008","1303","201901081100","996.2","0","3"
"P0_MN008","1303","201901081200","995.9","0","3"
"P0_MN008","1303","201901081300","995.7","0","3"
"P0_MN008","1303","201901081400","995.7","0","3"
"P0_MN008","1303","201901081500","996.2","0","3"
"P0_MN008","1303","201901081600","996.6","0","3"
"P0_MN008","1303","201901081700","996.5","0","3"
"P0_MN008","1303","201901081800","997","0","3"
"P0_MN008","1303","201901081900","996.8","0","3"
"P0_MN008","1303","201901082000","997.3","0","3"
"P0_MN008","1303","201901082100","997.3","0","3"
"P0_MN008","1303","201901082200","997.3","0","3"
"P0_MN008","1303","201901082300","997.2","0","3"
"P0_MN008","1303","201901090000","997","0","3"
"P0_MN008","1303","201901090100","996.8","0","3"
"P0_MN008","1303","201901090200","997.1","0","3"
"P0_MN008","1303","201901090300","997.6","0","3"
"P0_MN008","1303","201901090400","997.5","0","3"
"P0_MN008","1303","201901090500","997.5","0","3"
"P0_MN008","1303","201901090600","997.4","0","3"
"P0_MN008","1303","201901090700","997.9","0","3"
"P0_MN008","1303","201901090800","998.5","0","3"
"P0_MN008","1303","201901090900","999.3","0","3"
"P0_MN008","1303","201901091000","999.6","0","3"
"P0_MN008","1303","201901091100","999.8","0","3"
"P0_MN008","1303","201901091200","999.6","0","3"
"P0_MN008","1303","201901091300","999.5","0","3"
"P0_MN008","1303","201901091400","1000","0","3"
"P0_MN008","1303","201901091500","1000.5","0","3"
"P0_MN008","1303","201901091600","1001","0","3"
"P0_MN008","1303","201901091700","1001.5","0","3"
"P0_MN008","1303","201901091800","1002.1","0","3"
"P0_MN008","1303","201901091900","1002.7","0","3"
"P0_MN008","1303","201901092000","1003.3","0","3"
"P0_MN008","1303","201901092100","1003.8","0","3"
"P0_MN008","1303","201901092200","1004.1","0","3"
"P0_MN008","1303","201901092300","1004.9","0","3"
"P0_MN008","1303","201901100000","1005.1","0","3"
"P0_MN008","1303","201901100100","1005.4","0","3"
"P0_MN008","1303","201901100200","1005.9","0","3"
"P0_MN008","1303","201901100300","1006.3","0","3"
"P0_MN008","1303","201901100400","1006.4","0","3"
"P0_MN008","1303","201901100500","1006.6","0","3"
"P0_MN008","1303","201901100600","1006.6","0","3"
"P0_MN008","1303","201901100700","1007.2","0","3"
"P0_MN008","1303","201901100800","1007.6","0","3"
"P0_MN008","1303","201901100900","1008.2","0","3"
"P0_MN008","1303","201901101000","1008.5","0","3"
"P0_MN008","1303","201901101100","1008.6","0","3"
"P0_MN008","1303","201901101200","1008.5","0","3"
"P0_MN008","1303","201901101300","1008.1","0","3"
"P0_MN008","1303","201901101400","1008.1","0","3"
"P0_MN008","1303","201901101500","1008.1","0","3"
"P0_MN008","1303","201901101600","1008.2","0","3"
"P0_MN008","1303","201901101700","1008.2","0","3"
"P0_MN008","1303","201901101800","1008.4","0","3"
"P0_MN008","1303","201901101900","1008.3","0","3"
"P0_MN008","1303","201901102000","1008.3","0","3"
"P0_MN008","1303","201901102100","1008.5","0","3"
"P0_MN008","1303","201901102200","1008.4","0","3"
"P0_MN008","1303","201901102300","1008.2","0","3"
"P0_MN008","1303","201901110000","1007.9","0","3"
"P0_MN008","1303","201901110100","1007.5","0","3"
"P0_MN008","1303","201901110200","1007.2","0","3"
"P0_MN008","1303","201901110300","1006.6","0","3"
"P0_MN008","1303","201901110400","1006","0","3"
"P0_MN008","1303","201901110500","1005.6","0","3"
"P0_MN008","1303","201901110600","1005.4","0","3"
"P0_MN008","1303","201901110700","1005.5","0","3"
"P0_MN008","1303","201901110800","1005.6","0","3"
"P0_MN008","1303","201901110900","1005.6","0","3"
"P0_MN008","1303","201901111000","1005.7","0","3"
"P0_MN008","1303","201901111100","1005.6","0","3"
"P0_MN008","1303","201901111200","1005.1","0","3"
"P0_MN008","1303","201901111300","1004.5","0","3"
"P0_MN008","1303","201901111400","1004.1","0","3"
"P0_MN008","1303","201901111500","1004","0","3"
"P0_MN008","1303","201901111600","1004.1","0","3"
"P0_MN008","1303","201901111700","1004.2","0","3"
"P0_MN008","1303","201901111800","1004.6","0","3"
"P0_MN008","1303","201901111900","1005","0","3"
"P0_MN008","1303","201901112000","1005","0","3"
"P0_MN008","1303","201901112100","1005.3","0","3"
"P0_MN008","1303","201901112200","1005.3","0","3"
"P0_MN008","1303","201901112300","1005.3","0","3"
"P0_MN008","1303","201901120000","1005.4","0","3"
"P0_MN008","1303","201901120100","1005.1","0","3"
"P0_MN008","1303","201901120200","1005.2","0","3"
"P0_MN008","1303","201901120300","1004.7","0","3"
"P0_MN008","1303","201901120400","1004.1","0","3"
"P0_MN008","1303","201901120500","1004","0","3"
"P0_MN008","1303","201901120600","1003.9","0","3"
"P0_MN008","1303","201901120700","1003.2","0","3"
"P0_MN008","1303","201901120800","1002.6","0","3"
"P0_MN008","1303","201901120900","1002.3","0","3"
"P0_MN008","1303","201901121000","1001.2","0","3"
"P0_MN008","1303","201901121100","1000.3","0","3"
"P0_MN008","1303","201901121200","999.1","0","3"
"P0_MN008","1303","201901121300","997.6","0","3"
"P0_MN008","1303","201901121400","996.6","0","3"
"P0_MN008","1303","201901121500","996","0","3"
"P0_MN008","1303","201901121600","995.8","0","3"
"P0_MN008","1303","201901121700","995.4","0","3"
"P0_MN008","1303","201901121800","995.1","0","3"
"P0_MN008","1303","201901121900","995.2","0","3"
"P0_MN008","1303","201901122000","995","0","3"
"P0_MN008","1303","201901122100","994.8","0","3"
"P0_MN008","1303","201901122200","994.5","0","3"
"P0_MN008","1303","201901122300","994.5","0","3"
"P0_MN008","1303","201901130000","994.3","0","3"
"P0_MN008","1303","201901130100","994.2","0","3"
"P0_MN008","1303","201901130200","993.8","0","3"
"P0_MN008","1303","201901130300","993.1","0","3"
"P0_MN008","1303","201901130400","992.5","0","3"
"P0_MN008","1303","201901130500","991.4","0","3"
"P0_MN008","1303","201901130600","990.2","0","3"
"P0_MN008","1303","201901130700","989.9","0","3"
"P0_MN008","1303","201901130800","989.3","0","3"
"P0_MN008","1303","201901130900","988.9","0","3"
"P0_MN008","1303","201901131000","988.4","0","3"
"P0_MN008","1303","201901131100","987.5","0","3"
"P0_MN008","1303","201901131200","986.5","0","3"
"P0_MN008","1303","201901131300","985.7","0","3"
"P0_MN008","1303","201901131400","984.8","0","3"
"P0_MN008","1303","201901131500","984.5","0","3"
"P0_MN008","1303","201901131600","984.4","0","3"
"P0_MN008","1303","201901131700","984","0","3"
"P0_MN008","1303","201901131800","983.5","0","3"
"P0_MN008","1303","201901131900","984","0","3"
"P0_MN008","1303","201901132000","984.4","0","3"
"P0_MN008","1303","201901132100","984.9","0","3"
"P0_MN008","1303","201901132200","985.5","0","3"
"P0_MN008","1303","201901132300","985.7","0","3"
"P0_MN008","1303","201901140000","986.3","0","3"
"P0_MN008","1303","201901140100","987.1","0","3"
"P0_MN008","1303","201901140200","987.9","0","3"
"P0_MN008","1303","201901140300","988.8","0","3"
"P0_MN008","1303","201901140400","989.2","0","3"
"P0_MN008","1303","201901140500","989.7","0","3"
"P0_MN008","1303","201901140600","990.7","0","3"
"P0_MN008","1303","201901140700","991.4","0","3"
"P0_MN008","1303","201901140800","992.6","0","3"
"P0_MN008","1303","201901140900","993.7","0","3"
"P0_MN008","1303","201901141000","994.4","0","3"
"P0_MN008","1303","201901141100","995.1","0","3"
"P0_MN008","1303","201901141200","995.6","0","3"
"P0_MN008","1303","201901141300","996.2","0","3"
"P0_MN008","1303","201901141400","996.6","0","3"
"P0_MN008","1303","201901141500","997.7","0","3"
"P0_MN008","1303","201901141600","998.6","0","3"
"P0_MN008","1303","201901141700","999.3","0","3"
"P0_MN008","1303","201901141800","999.8","0","3"
"P0_MN008","1303","201901141900","1000.6","0","3"
"P0_MN008","1303","201901142000","1001.1","0","3"
"P0_MN008","1303","201901142100","1001.5","0","3"
"P0_MN008","1303","201901142200","1001.7","0","3"
"P0_MN008","1303","201901142300","1001.8","0","3"
"P0_MN008","1303","201901150000","1001.9","0","3"
"P0_MN008","1303","201901150100","1001.9","0","3"
"P0_MN008","1303","201901150200","1002.1","0","3"
"P0_MN008","1303","201901150300","1001.7","0","3"
"P0_MN008","1303","201901150400","1001.6","0","3"
"P0_MN008","1303","201901150500","1001.1","0","3"
"P0_MN008","1303","201901150600","1000.9","0","3"
"P0_MN008","1303","201901150700","1000.4","0","3"
"P0_MN008","1303","201901150800","1000.5","0","3"
"P0_MN008","1303","201901150900","1000.5","0","3"
"P0_MN008","1303","201901151000","1000.6","0","3"
"P0_MN008","1303","201901151100","1000","0","3"
"P0_MN008","1303","201901151200","999.7","0","3"
"P0_MN008","1303","201901151300","999.1","0","3"
"P0_MN008","1303","201901151400","999","0","3"
"P0_MN008","1303","201901151500","998.7","0","3"
"P0_MN008","1303","201901151600","998.6","0","3"
"P0_MN008","1303","201901151700","998.5","0","3"
"P0_MN008","1303","201901151800","998.4","0","3"
"P0_MN008","1303","201901151900","998.2","0","3"
"P0_MN008","1303","201901152000","998.1","0","3"
"P0_MN008","1303","201901152100","998","0","3"
"P0_MN008","1303","201901152200","997.9","0","3"
"P0_MN008","1303","201901152300","997.3","0","3"
"P0_MN008","1303","201901160000","996.9","0","3"
"P0_MN008","1303","201901160100","996.4","0","3"
"P0_MN008","1303","201901160200","996.3","0","3"
"P0_MN008","1303","201901160300","996","0","3"
"P0_MN008","1303","201901160400","995.4","0","3"
"P0_MN008","1303","201901160500","994.6","0","3"
"P0_MN008","1303","201901160600","994.1","0","3"
"P0_MN008","1303","201901160700","993.8","0","3"
"P0_MN008","1303","201901160800","993.5","0","3"
"P0_MN008","1303","201901160900","993.6","0","3"
"P0_MN008","1303","201901161000","993","0","3"
"P0_MN008","1303","201901161100","992.6","0","3"
