"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"TE05_MN002","1303","201901060100","5.1","0","3"
"TE05_MN002","1303","201901060200","5.1","0","3"
"TE05_MN002","1303","201901060300","5.1","0","3"
"TE05_MN002","1303","201901060400","5","0","3"
"TE05_MN002","1303","201901060500","5","0","3"
"TE05_MN002","1303","201901060600","5","0","3"
"TE05_MN002","1303","201901060700","5","0","3"
"TE05_MN002","1303","201901060800","4.9","0","3"
"TE05_MN002","1303","201901060900","5","0","3"
"TE05_MN002","1303","201901061000","5.1","0","3"
"TE05_MN002","1303","201901061100","5.4","0","3"
"TE05_MN002","1303","201901061200","5.7","0","3"
"TE05_MN002","1303","201901061300","6","0","3"
"TE05_MN002","1303","201901061400","5.9","0","3"
"TE05_MN002","1303","201901061500","5.7","0","3"
"TE05_MN002","1303","201901061600","5.5","0","3"
"TE05_MN002","1303","201901061700","5.3","0","3"
"TE05_MN002","1303","201901061800","5.1","0","3"
"TE05_MN002","1303","201901061900","5.1","0","3"
"TE05_MN002","1303","201901062000","4.9","0","3"
"TE05_MN002","1303","201901062100","4.8","0","3"
"TE05_MN002","1303","201901062200","4.6","0","3"
"TE05_MN002","1303","201901062300","4.3","0","3"
"TE05_MN002","1303","201901070000","4","0","3"
"TE05_MN002","1303","201901070100","3.9","0","3"
"TE05_MN002","1303","201901070200","3.6","0","3"
"TE05_MN002","1303","201901070300","3.1","0","3"
"TE05_MN002","1303","201901070400","2.4","0","3"
"TE05_MN002","1303","201901070500","2.2","0","3"
"TE05_MN002","1303","201901070600","2.5","0","3"
"TE05_MN002","1303","201901070700","2.8","0","3"
"TE05_MN002","1303","201901070800","3","0","3"
"TE05_MN002","1303","201901070900","3.3","0","3"
"TE05_MN002","1303","201901071000","4","0","3"
"TE05_MN002","1303","201901071100","4.4","0","3"
"TE05_MN002","1303","201901071200","4.6","0","3"
"TE05_MN002","1303","201901071300","4.6","0","3"
"TE05_MN002","1303","201901071400","4.7","0","3"
"TE05_MN002","1303","201901071500","4.7","0","3"
"TE05_MN002","1303","201901071600","4.8","0","3"
"TE05_MN002","1303","201901071700","4.9","0","3"
"TE05_MN002","1303","201901071800","5.1","0","3"
"TE05_MN002","1303","201901071900","5.3","0","3"
"TE05_MN002","1303","201901072000","5.5","0","3"
"TE05_MN002","1303","201901072100","5.7","0","3"
"TE05_MN002","1303","201901072200","5.8","0","3"
"TE05_MN002","1303","201901072300","6","0","3"
"TE05_MN002","1303","201901080000","6.2","0","3"
