Zeitstempel,airPressure,airTemperature,cloudCoverage,windVelocity,precipitationAmount,relativeHumidity,numOfRentedBikes,dayOfTheWeek,isWeekend,hour
2019-01-20 00:00:00,996.5,-2.6,0,3.2,0.0,70,2.0,6,1,0
2019-01-20 01:00:00,996.4,-2.1,0,2.6,0.0,61,0.0,6,1,1
2019-01-20 02:00:00,996.4,-2.5,0,2.7,0.0,63,0.0,6,1,2
2019-01-20 03:00:00,996.5,-3.3,0,2.0,0.0,69,3.0,6,1,3
2019-01-20 04:00:00,996.6,-4.1,1,2.4,0.0,76,1.0,6,1,4
2019-01-20 05:00:00,996.4,-4.2,0,2.5,0.0,75,2.0,6,1,5
2019-01-20 06:00:00,996.7,-3.7,0,1.8,0.0,68,0.0,6,1,6
2019-01-20 07:00:00,997.1,-4.0,0,2.2,0.0,70,0.0,6,1,7
2019-01-20 08:00:00,997.6,-4.0,0,1.9,0.0,71,2.0,6,1,8
2019-01-20 09:00:00,998.3,-2.1,0,1.7,0.0,66,0.0,6,1,9
2019-01-20 10:00:00,998.8,-0.7,0,1.6,0.0,59,4.0,6,1,10
2019-01-20 11:00:00,999.2,0.8,0,1.3,0.0,55,3.0,6,1,11
2019-01-20 12:00:00,999.3,1.1,0,2.2,0.0,58,1.0,6,1,12
2019-01-20 13:00:00,999.3,1.5,0,2.7,0.0,48,0.0,6,1,13
2019-01-20 14:00:00,999.4,1.6,0,2.4,0.0,49,3.0,6,1,14
2019-01-20 15:00:00,999.6,1.4,0,3.0,0.0,52,3.0,6,1,15
2019-01-20 16:00:00,1000.1,0.4,0,2.9,0.0,58,1.0,6,1,16
2019-01-20 17:00:00,1000.8,-0.6,0,2.8,0.0,69,0.0,6,1,17
2019-01-20 18:00:00,1001.1,-0.7,0,3.0,0.0,68,1.0,6,1,18
2019-01-20 19:00:00,1001.6,-1.1,0,2.9,0.0,70,0.0,6,1,19
2019-01-20 20:00:00,1002.0,-1.4,0,2.7,0.0,71,3.0,6,1,20
2019-01-20 21:00:00,1002.7,-1.7,0,2.6,0.0,71,2.0,6,1,21
2019-01-20 22:00:00,1003.1,-2.0,0,1.5,0.0,70,3.0,6,1,22
2019-01-20 23:00:00,1003.6,-3.8,0,1.5,0.0,80,1.0,6,1,23
2019-01-21 00:00:00,1003.8,-4.2,0,1.1,0.0,77,0.0,0,0,0
2019-01-21 01:00:00,1003.9,-2.4,0,1.6,0.0,65,1.0,0,0,1
2019-01-21 02:00:00,1004.1,-2.9,0,1.5,0.0,69,1.0,0,0,2
2019-01-21 03:00:00,1004.3,-3.1,0,2.1,0.0,71,1.0,0,0,3
2019-01-21 04:00:00,1004.1,-3.4,0,2.5,0.0,71,0.0,0,0,4
2019-01-21 05:00:00,1004.1,-4.0,0,1.8,0.0,76,4.0,0,0,5
2019-01-21 06:00:00,1004.0,-4.4,0,1.9,0.0,77,1.0,0,0,6
2019-01-21 07:00:00,1004.2,-4.3,0,2.4,0.0,73,5.0,0,0,7
2019-01-21 08:00:00,1004.7,-4.2,1,1.8,0.0,72,5.0,0,0,8
2019-01-21 09:00:00,1005.2,-3.1,0,2.2,0.0,70,1.0,0,0,9
2019-01-21 10:00:00,1005.1,-1.9,0,2.3,0.0,66,1.0,0,0,10
2019-01-21 11:00:00,1004.8,-0.9,0,2.6,0.0,63,3.0,0,0,11
2019-01-21 12:00:00,1004.2,-0.7,0,2.6,0.0,66,0.0,0,0,12
2019-01-21 13:00:00,1003.7,-0.2,0,3.0,0.0,59,5.0,0,0,13
2019-01-21 14:00:00,1003.2,0.3,0,2.5,0.0,62,5.0,0,0,14
2019-01-21 15:00:00,1002.4,-0.1,1,2.2,0.0,66,0.0,0,0,15
2019-01-21 16:00:00,1002.6,-1.0,0,2.2,0.0,70,4.0,0,0,16
2019-01-21 17:00:00,1002.0,-1.8,1,1.7,0.0,75,4.0,0,0,17
2019-01-21 18:00:00,1001.7,-2.4,5,2.2,0.0,76,3.0,0,0,18
2019-01-21 19:00:00,1001.5,-2.2,1,1.7,0.0,74,2.0,0,0,19
2019-01-21 20:00:00,1001.1,-2.7,0,1.8,0.0,76,1.0,0,0,20
2019-01-21 21:00:00,1000.6,-2.7,0,1.9,0.0,75,2.0,0,0,21
2019-01-21 22:00:00,1000.2,-2.9,1,2.6,0.0,75,3.0,0,0,22
2019-01-21 23:00:00,999.5,-3.1,5,2.7,0.0,76,2.0,0,0,23
2019-01-22 00:00:00,998.6,-3.2,8,2.3,0.0,76,0.0,1,0,0
2019-01-22 01:00:00,997.8,-3.1,7,2.7,0.0,75,1.0,1,0,1
2019-01-22 02:00:00,996.8,-3.2,8,3.4,0.0,73,0.0,1,0,2
2019-01-22 03:00:00,995.6,-3.1,1,2.9,0.0,70,0.0,1,0,3
2019-01-22 04:00:00,994.6,-3.2,0,3.0,0.0,69,5.0,1,0,4
2019-01-22 05:00:00,993.7,-3.4,7,2.4,0.0,70,2.0,1,0,5
2019-01-22 06:00:00,992.8,-3.5,4,2.9,0.0,70,4.0,1,0,6
2019-01-22 07:00:00,991.9,-3.3,8,4.2,0.0,70,6.0,1,0,7
2019-01-22 08:00:00,991.2,-2.9,8,4.6,0.0,67,8.0,1,0,8
2019-01-22 09:00:00,990.6,-1.9,8,5.3,0.0,66,12.0,1,0,9
2019-01-22 10:00:00,989.5,-1.3,8,7.2,0.0,54,8.0,1,0,10
2019-01-22 11:00:00,988.7,-0.8,6,7.0,0.0,55,4.0,1,0,11
2019-01-22 12:00:00,988.1,-0.9,8,5.3,0.0,57,9.0,1,0,12
2019-01-22 13:00:00,987.1,-0.8,8,6.1,0.0,60,4.0,1,0,13
2019-01-22 14:00:00,986.4,-0.9,8,6.0,0.0,62,2.0,1,0,14
2019-01-22 15:00:00,985.9,-1.2,8,6.5,0.0,66,3.0,1,0,15
2019-01-22 16:00:00,985.6,-1.6,7,7.1,0.0,69,4.0,1,0,16
2019-01-22 17:00:00,985.2,-2.1,7,6.0,0.0,75,3.0,1,0,17
2019-01-22 18:00:00,984.8,-2.8,8,6.2,0.0,82,5.0,1,0,18
2019-01-22 19:00:00,984.5,-3.3,7,6.3,0.0,89,2.0,1,0,19
2019-01-22 20:00:00,984.1,-3.3,8,6.7,0.1,88,2.0,1,0,20
2019-01-22 21:00:00,983.5,-3.1,7,6.5,0.0,87,0.0,1,0,21
2019-01-22 22:00:00,983.0,-3.0,7,5.9,0.1,81,1.0,1,0,22
2019-01-22 23:00:00,982.7,-2.9,8,5.4,0.0,88,0.0,1,0,23
2019-01-23 00:00:00,982.5,-2.9,7,4.3,0.0,72,0.0,2,0,0
2019-01-23 01:00:00,981.8,-2.5,8,5.1,0.0,83,0.0,2,0,1
2019-01-23 02:00:00,981.4,-2.2,8,4.9,0.0,76,0.0,2,0,2
2019-01-23 03:00:00,981.0,-2.1,8,3.3,0.0,79,0.0,2,0,3
2019-01-23 04:00:00,980.5,-2.0,8,4.8,0.0,80,2.0,2,0,4
2019-01-23 05:00:00,980.2,-1.8,8,3.3,0.0,79,4.0,2,0,5
2019-01-23 06:00:00,980.1,-2.0,8,3.8,0.0,77,1.0,2,0,6
2019-01-23 07:00:00,980.1,-2.6,8,3.1,0.0,81,0.0,2,0,7
2019-01-23 08:00:00,980.6,-2.4,8,3.0,0.0,80,4.0,2,0,8
2019-01-23 09:00:00,980.8,-2.2,8,3.0,0.0,78,7.0,2,0,9
2019-01-23 10:00:00,981.1,-1.9,8,2.7,0.0,80,3.0,2,0,10
2019-01-23 11:00:00,981.5,-1.2,8,1.7,0.0,72,1.0,2,0,11
2019-01-23 12:00:00,981.5,-1.0,8,2.2,0.0,74,1.0,2,0,12
2019-01-23 13:00:00,981.6,-0.9,8,2.9,0.0,73,1.0,2,0,13
2019-01-23 14:00:00,981.9,-1.1,8,2.7,0.0,73,2.0,2,0,14
2019-01-23 15:00:00,982.5,-1.6,8,2.8,0.0,73,5.0,2,0,15
2019-01-23 16:00:00,983.3,-1.9,8,2.5,0.0,68,4.0,2,0,16
2019-01-23 17:00:00,984.1,-2.4,8,3.2,0.0,71,2.0,2,0,17
2019-01-23 18:00:00,984.8,-2.7,8,3.3,0.0,72,1.0,2,0,18
2019-01-23 19:00:00,985.5,-2.8,8,3.1,0.0,73,4.0,2,0,19
2019-01-23 20:00:00,985.8,-3.2,8,3.8,0.0,74,1.0,2,0,20
2019-01-23 21:00:00,986.3,-3.1,8,3.0,0.0,76,3.0,2,0,21
2019-01-23 22:00:00,986.8,-3.2,8,1.9,0.0,76,2.0,2,0,22
2019-01-23 23:00:00,987.4,-3.3,8,2.0,0.0,78,0.0,2,0,23
2019-01-24 00:00:00,988.1,-3.4,8,1.8,0.0,78,0.0,3,0,0
2019-01-24 01:00:00,988.8,-3.6,8,1.4,0.0,79,0.0,3,0,1
2019-01-24 02:00:00,989.3,-3.8,8,2.0,0.0,79,0.0,3,0,2
2019-01-24 03:00:00,989.5,-3.8,8,1.2,0.0,81,0.0,3,0,3
2019-01-24 04:00:00,989.7,-4.0,8,1.7,0.0,81,1.0,3,0,4
2019-01-24 05:00:00,990.1,-4.3,8,1.2,0.0,80,1.0,3,0,5
2019-01-24 06:00:00,990.6,-4.4,8,1.1,0.0,81,3.0,3,0,6
2019-01-24 07:00:00,991.0,-4.5,8,1.1,0.0,81,2.0,3,0,7
2019-01-24 08:00:00,991.9,-4.4,8,1.1,0.0,81,4.0,3,0,8
2019-01-24 09:00:00,992.4,-4.4,8,1.4,0.0,66,1.0,3,0,9
2019-01-24 10:00:00,992.4,-4.4,8,1.1,0.0,77,2.0,3,0,10
2019-01-24 11:00:00,992.8,-4.4,8,1.5,0.0,71,1.0,3,0,11
2019-01-24 12:00:00,992.9,-3.7,8,0.5,0.0,79,2.0,3,0,12
2019-01-24 13:00:00,992.8,-3.9,8,1.1,0.0,81,1.0,3,0,13
2019-01-24 14:00:00,993.0,-3.7,8,1.4,0.0,85,3.0,3,0,14
2019-01-24 15:00:00,993.3,-4.0,7,1.4,0.0,89,4.0,3,0,15
2019-01-24 16:00:00,993.8,-3.9,8,1.9,0.0,79,2.0,3,0,16
2019-01-24 17:00:00,994.3,-4.1,8,1.8,0.0,77,1.0,3,0,17
2019-01-24 18:00:00,994.6,-4.3,7,1.1,0.0,76,7.0,3,0,18
2019-01-24 19:00:00,995.3,-4.3,8,0.6,0.0,80,1.0,3,0,19
2019-01-24 20:00:00,995.5,-4.2,8,0.4,0.0,80,3.0,3,0,20
2019-01-24 21:00:00,995.6,-4.1,8,0.9,0.0,79,2.0,3,0,21
2019-01-24 22:00:00,995.8,-4.0,8,0.6,0.0,84,0.0,3,0,22
2019-01-24 23:00:00,996.1,-3.9,8,0.8,0.0,83,1.0,3,0,23
2019-01-25 00:00:00,996.2,-3.9,8,0.9,0.0,86,0.0,4,0,0
2019-01-25 01:00:00,996.1,-3.9,8,1.0,0.0,87,2.0,4,0,1
2019-01-25 02:00:00,996.3,-3.7,8,0.4,0.0,91,0.0,4,0,2
2019-01-25 03:00:00,996.2,-3.6,8,0.9,0.0,89,0.0,4,0,3
2019-01-25 04:00:00,996.3,-3.6,8,1.0,0.0,87,5.0,4,0,4
2019-01-25 05:00:00,996.2,-3.5,8,1.0,0.0,87,1.0,4,0,5
2019-01-25 06:00:00,996.7,-3.3,8,0.9,0.0,88,3.0,4,0,6
2019-01-25 07:00:00,996.7,-3.2,8,1.0,0.0,95,0.0,4,0,7
2019-01-25 08:00:00,996.9,-3.2,7,1.3,0.0,98,1.0,4,0,8
2019-01-25 09:00:00,997.0,-2.9,8,2.0,0.0,97,4.0,4,0,9
2019-01-25 10:00:00,997.3,-2.2,8,2.3,0.0,97,0.0,4,0,10
2019-01-25 11:00:00,996.8,-1.6,8,3.6,0.0,95,1.0,4,0,11
2019-01-25 12:00:00,996.1,-0.7,8,3.7,0.0,92,1.0,4,0,12
2019-01-25 13:00:00,996.0,0.0,8,3.6,0.0,87,3.0,4,0,13
2019-01-25 14:00:00,995.6,0.6,8,3.4,0.0,83,0.0,4,0,14
2019-01-25 15:00:00,994.7,1.2,7,4.5,0.0,79,7.0,4,0,15
2019-01-25 16:00:00,994.5,1.2,7,4.2,0.0,79,1.0,4,0,16
2019-01-25 17:00:00,993.7,0.4,8,4.9,0.0,96,2.0,4,0,17
2019-01-25 18:00:00,993.4,0.6,7,5.1,0.2,98,2.0,4,0,18
2019-01-25 19:00:00,992.9,0.9,8,6.2,0.2,97,0.0,4,0,19
2019-01-25 20:00:00,992.5,1.0,7,5.9,0.3,98,3.0,4,0,20
2019-01-25 21:00:00,992.3,1.2,8,5.2,0.2,98,1.0,4,0,21
2019-01-25 22:00:00,992.0,1.4,7,5.0,1.1,100,0.0,4,0,22
2019-01-25 23:00:00,991.7,2.0,8,4.6,0.3,100,6.0,4,0,23
2019-01-26 00:00:00,991.5,2.6,8,4.7,0.0,100,0.0,5,1,0
2019-01-26 01:00:00,991.3,3.2,8,4.3,0.2,100,2.0,5,1,1
2019-01-26 02:00:00,990.9,3.7,8,3.9,0.1,100,0.0,5,1,2
2019-01-26 03:00:00,990.5,3.9,8,3.9,0.3,100,3.0,5,1,3
2019-01-26 04:00:00,990.3,4.4,8,4.4,0.0,100,1.0,5,1,4
2019-01-26 05:00:00,990.0,4.6,8,4.9,0.0,100,0.0,5,1,5
2019-01-26 06:00:00,989.9,5.0,8,4.8,0.0,100,0.0,5,1,6
2019-01-26 07:00:00,989.6,5.0,8,5.0,0.0,100,1.0,5,1,7
2019-01-26 08:00:00,989.6,5.0,8,5.4,0.0,100,2.0,5,1,8
2019-01-26 09:00:00,989.6,4.9,8,5.3,0.0,100,2.0,5,1,9
2019-01-26 10:00:00,989.7,5.1,8,5.5,0.0,100,3.0,5,1,10
2019-01-26 11:00:00,989.4,5.2,8,5.7,0.0,100,1.0,5,1,11
2019-01-26 12:00:00,988.7,5.6,8,5.3,0.0,97,2.0,5,1,12
2019-01-26 13:00:00,987.7,6.1,8,4.4,0.0,94,4.0,5,1,13
2019-01-26 14:00:00,986.9,6.2,8,5.4,0.0,94,1.0,5,1,14
2019-01-26 15:00:00,986.0,6.2,7,4.8,0.0,92,5.0,5,1,15
2019-01-26 16:00:00,985.2,5.9,8,5.2,0.0,95,2.0,5,1,16
2019-01-26 17:00:00,984.4,5.6,7,5.6,0.1,96,2.0,5,1,17
2019-01-26 18:00:00,983.3,5.6,8,4.9,0.2,95,0.0,5,1,18
2019-01-26 19:00:00,982.3,5.3,8,5.2,0.1,97,0.0,5,1,19
2019-01-26 20:00:00,981.4,5.2,8,2.9,0.0,95,0.0,5,1,20
2019-01-26 21:00:00,980.0,5.4,7,4.1,0.0,89,1.0,5,1,21
2019-01-26 22:00:00,978.5,5.2,8,3.7,0.0,88,2.0,5,1,22
2019-01-26 23:00:00,977.5,5.4,7,4.6,0.0,86,1.0,5,1,23
2019-01-27 00:00:00,975.8,4.7,8,5.0,0.1,92,1.0,6,1,0
2019-01-27 01:00:00,974.7,5.2,7,4.2,0.0,91,2.0,6,1,1
2019-01-27 02:00:00,973.8,5.0,7,3.7,1.6,96,1.0,6,1,2
2019-01-27 03:00:00,972.2,5.0,8,4.5,0.9,95,0.0,6,1,3
2019-01-27 04:00:00,971.3,5.2,7,4.5,0.1,94,2.0,6,1,4
2019-01-27 05:00:00,970.2,5.5,8,4.4,0.0,89,1.0,6,1,5
2019-01-27 06:00:00,969.4,5.3,8,3.8,0.0,91,4.0,6,1,6
2019-01-27 07:00:00,968.8,5.3,8,4.2,0.0,92,0.0,6,1,7
2019-01-27 08:00:00,968.4,5.5,8,4.4,0.0,89,1.0,6,1,8
2019-01-27 09:00:00,968.0,5.9,8,4.6,0.0,87,2.0,6,1,9
2019-01-27 10:00:00,967.6,5.9,8,4.7,0.0,88,2.0,6,1,10
2019-01-27 11:00:00,967.4,5.8,7,4.3,0.4,90,1.0,6,1,11
2019-01-27 12:00:00,966.9,5.6,8,5.6,0.7,92,0.0,6,1,12
2019-01-27 13:00:00,966.6,5.2,8,4.6,0.5,94,1.0,6,1,13
2019-01-27 14:00:00,966.5,5.6,7,5.4,0.1,94,0.0,6,1,14
2019-01-27 15:00:00,966.8,5.3,8,3.6,0.4,95,0.0,6,1,15
2019-01-27 16:00:00,968.1,4.1,7,5.0,1.8,92,2.0,6,1,16
2019-01-27 17:00:00,969.4,3.9,8,3.4,1.2,92,0.0,6,1,17
2019-01-27 18:00:00,970.2,3.6,8,3.4,0.0,92,1.0,6,1,18
2019-01-27 19:00:00,971.0,3.4,8,4.6,0.0,90,1.0,6,1,19
2019-01-27 20:00:00,971.5,2.8,8,3.8,0.0,92,2.0,6,1,20
2019-01-27 21:00:00,971.7,2.5,7,4.5,0.0,91,0.0,6,1,21
2019-01-27 22:00:00,971.5,2.4,8,5.4,0.0,92,0.0,6,1,22
2019-01-27 23:00:00,971.4,2.4,7,5.5,0.1,93,0.0,6,1,23
2019-01-28 00:00:00,971.2,2.6,7,6.2,0.0,91,1.0,0,0,0
2019-01-28 01:00:00,971.0,2.4,7,7.2,0.1,93,1.0,0,0,1
2019-01-28 02:00:00,970.6,2.2,7,7.0,0.1,92,1.0,0,0,2
2019-01-28 03:00:00,970.2,1.5,8,7.1,0.6,94,0.0,0,0,3
2019-01-28 04:00:00,969.9,1.0,8,5.3,1.4,97,8.0,0,0,4
2019-01-28 05:00:00,969.8,1.5,8,6.0,0.3,96,0.0,0,0,5
2019-01-28 06:00:00,970.0,0.9,8,5.3,0.7,98,3.0,0,0,6
2019-01-28 07:00:00,970.3,1.4,8,4.9,0.4,98,7.0,0,0,7
2019-01-28 08:00:00,970.8,1.8,7,4.7,0.2,99,1.0,0,0,8
2019-01-28 09:00:00,971.7,3.3,8,3.7,1.2,98,0.0,0,0,9
2019-01-28 10:00:00,973.1,3.8,8,4.3,0.1,92,2.0,0,0,10
2019-01-28 11:00:00,974.3,3.5,7,5.6,0.3,93,1.0,0,0,11
2019-01-28 12:00:00,975.3,3.1,7,5.5,0.4,92,1.0,0,0,12
2019-01-28 13:00:00,976.5,2.9,7,5.8,0.5,92,4.0,0,0,13
2019-01-28 14:00:00,978.0,2.5,7,7.0,0.9,92,0.0,0,0,14
2019-01-28 15:00:00,979.6,2.3,7,6.2,0.3,90,4.0,0,0,15
2019-01-28 16:00:00,981.0,2.0,8,7.5,0.6,88,1.0,0,0,16
2019-01-28 17:00:00,982.1,2.5,8,4.0,0.1,80,2.0,0,0,17
2019-01-28 18:00:00,983.2,2.3,8,3.4,0.0,78,3.0,0,0,18
2019-01-28 19:00:00,984.2,2.5,8,4.2,0.0,83,1.0,0,0,19
2019-01-28 20:00:00,985.2,2.1,7,2.7,0.0,86,4.0,0,0,20
2019-01-28 21:00:00,985.9,1.4,7,2.7,0.0,89,1.0,0,0,21
2019-01-28 22:00:00,986.4,0.8,7,2.8,0.0,94,4.0,0,0,22
2019-01-28 23:00:00,986.9,0.7,7,2.7,0.0,93,1.0,0,0,23
2019-01-29 00:00:00,987.5,0.4,6,2.6,0.0,95,1.0,1,0,0
2019-01-29 01:00:00,987.7,0.6,7,2.6,0.0,95,0.0,1,0,1
2019-01-29 02:00:00,988.2,0.4,7,2.9,0.0,94,0.0,1,0,2
2019-01-29 03:00:00,988.5,0.4,8,3.2,0.0,95,0.0,1,0,3
2019-01-29 04:00:00,988.6,0.4,8,2.6,0.0,97,3.0,1,0,4
2019-01-29 05:00:00,988.7,0.4,7,2.3,0.0,97,8.0,1,0,5
2019-01-29 06:00:00,988.6,0.3,8,3.1,0.0,97,2.0,1,0,6
2019-01-29 07:00:00,988.7,0.3,8,3.3,0.0,98,2.0,1,0,7
2019-01-29 08:00:00,988.7,0.6,8,3.1,0.0,97,7.0,1,0,8
2019-01-29 09:00:00,988.5,0.9,8,3.1,0.0,95,7.0,1,0,9
2019-01-29 10:00:00,988.1,1.7,8,2.8,0.0,91,3.0,1,0,10
2019-01-29 11:00:00,987.5,3.0,8,2.5,0.0,83,0.0,1,0,11
2019-01-29 12:00:00,986.6,2.6,7,3.9,0.0,72,3.0,1,0,12
2019-01-29 13:00:00,985.8,3.0,5,4.7,0.0,56,3.0,1,0,13
2019-01-29 14:00:00,985.1,3.1,7,4.0,0.0,59,2.0,1,0,14
2019-01-29 15:00:00,984.4,2.9,8,2.8,0.0,58,3.0,1,0,15
2019-01-29 16:00:00,983.8,2.1,7,3.8,0.0,66,4.0,1,0,16
2019-01-29 17:00:00,983.2,0.9,8,4.2,0.0,70,4.0,1,0,17
2019-01-29 18:00:00,982.5,0.5,8,3.6,0.0,70,3.0,1,0,18
2019-01-29 19:00:00,981.8,0.0,8,3.3,0.0,74,5.0,1,0,19
2019-01-29 20:00:00,981.2,0.4,8,3.8,0.0,76,3.0,1,0,20
2019-01-29 21:00:00,980.4,0.7,8,4.0,0.0,74,1.0,1,0,21
2019-01-29 22:00:00,979.8,0.5,8,3.8,0.0,74,1.0,1,0,22
2019-01-29 23:00:00,978.8,1.0,8,4.8,0.0,69,0.0,1,0,23
2019-01-30 00:00:00,977.8,0.4,8,4.1,0.0,74,0.0,2,0,0
2019-01-30 01:00:00,977.0,0.2,8,3.2,0.0,75,0.0,2,0,1
2019-01-30 02:00:00,976.4,0.0,8,3.1,0.0,76,2.0,2,0,2
2019-01-30 03:00:00,975.5,-0.1,8,3.0,0.0,76,0.0,2,0,3
2019-01-30 04:00:00,975.1,-1.1,8,2.0,0.0,82,1.0,2,0,4
2019-01-30 05:00:00,974.8,-0.5,8,2.4,0.0,79,3.0,2,0,5
2019-01-30 06:00:00,974.4,-0.6,8,2.7,0.0,79,0.0,2,0,6
2019-01-30 07:00:00,974.1,-1.0,8,2.5,0.0,81,4.0,2,0,7
2019-01-30 08:00:00,974.1,-1.0,8,2.4,0.0,82,3.0,2,0,8
2019-01-30 09:00:00,974.1,-1.1,8,1.9,0.1,88,4.0,2,0,9
2019-01-30 10:00:00,974.3,-1.1,8,2.0,0.7,92,3.0,2,0,10
2019-01-30 11:00:00,974.3,-1.0,7,2.6,0.1,91,3.0,2,0,11
2019-01-30 12:00:00,974.1,-0.8,7,2.4,0.0,91,1.0,2,0,12
2019-01-30 13:00:00,974.2,-0.5,7,1.3,0.2,90,2.0,2,0,13
2019-01-30 14:00:00,974.4,-0.5,8,0.8,0.0,91,0.0,2,0,14
2019-01-30 15:00:00,974.8,-0.5,8,0.7,0.4,94,0.0,2,0,15
2019-01-30 16:00:00,975.4,-0.7,8,1.7,1.0,97,2.0,2,0,16
2019-01-30 17:00:00,976.0,-0.8,7,2.4,0.7,99,1.0,2,0,17
2019-01-30 18:00:00,976.5,-0.7,7,1.6,0.3,99,0.0,2,0,18
2019-01-30 19:00:00,977.0,-0.6,7,1.9,0.4,98,0.0,2,0,19
2019-01-30 20:00:00,977.3,-0.5,7,1.9,0.3,98,1.0,2,0,20
2019-01-30 21:00:00,977.5,-0.4,8,2.1,0.1,98,0.0,2,0,21
2019-01-30 22:00:00,977.9,-0.2,8,2.8,0.2,99,0.0,2,0,22
2019-01-30 23:00:00,978.0,0.0,8,2.7,0.1,97,0.0,2,0,23
2019-01-31 00:00:00,978.3,-0.3,8,3.1,0.0,97,0.0,3,0,0
2019-01-31 01:00:00,978.5,-1.2,6,2.6,0.0,96,0.0,3,0,1
2019-01-31 02:00:00,979.0,-1.7,7,2.1,0.0,95,0.0,3,0,2
2019-01-31 03:00:00,978.7,-2.2,5,1.3,0.0,96,0.0,3,0,3
2019-01-31 04:00:00,978.6,-2.3,7,1.4,0.0,94,1.0,3,0,4
2019-01-31 05:00:00,978.6,-2.6,7,1.5,0.0,90,2.0,3,0,5
2019-01-31 06:00:00,978.7,-2.8,8,1.5,0.0,89,3.0,3,0,6
2019-01-31 07:00:00,978.9,-2.5,8,1.9,0.0,88,1.0,3,0,7
2019-01-31 08:00:00,979.3,-2.0,8,1.7,0.0,88,8.0,3,0,8
2019-01-31 09:00:00,979.3,-1.9,8,1.5,0.0,87,4.0,3,0,9
2019-01-31 10:00:00,979.4,-1.0,8,0.4,0.0,88,1.0,3,0,10
2019-01-31 11:00:00,979.1,-0.6,7,1.9,0.0,91,0.0,3,0,11
2019-01-31 12:00:00,978.7,-0.4,8,2.3,0.1,94,0.0,3,0,12
2019-01-31 13:00:00,978.4,-0.3,8,2.3,0.1,93,1.0,3,0,13
2019-01-31 14:00:00,978.2,-0.1,8,1.6,0.0,92,4.0,3,0,14
2019-01-31 15:00:00,978.1,-0.1,7,0.8,0.0,93,2.0,3,0,15
2019-01-31 16:00:00,977.9,-0.2,8,0.7,0.0,91,4.0,3,0,16
2019-01-31 17:00:00,977.4,-0.5,8,1.1,0.0,94,3.0,3,0,17
2019-01-31 18:00:00,977.1,-1.0,2,3.3,0.0,89,1.0,3,0,18
2019-01-31 19:00:00,976.6,-1.8,0,2.2,0.0,93,2.0,3,0,19
2019-01-31 20:00:00,976.0,-2.1,2,3.0,0.0,95,1.0,3,0,20
2019-01-31 21:00:00,975.2,-2.1,0,3.2,0.0,92,2.0,3,0,21
2019-01-31 22:00:00,974.5,-1.5,8,3.6,0.0,89,1.0,3,0,22
2019-01-31 23:00:00,974.1,-2.1,8,2.9,0.0,91,2.0,3,0,23
2019-02-01 00:00:00,973.0,-1.5,8,4.1,0.0,88,2.0,4,0,0
2019-02-01 01:00:00,971.8,-1.3,8,4.1,0.0,85,0.0,4,0,1
2019-02-01 02:00:00,971.5,-0.9,8,3.7,0.0,84,0.0,4,0,2
2019-02-01 03:00:00,970.4,-0.5,7,4.1,0.2,92,0.0,4,0,3
2019-02-01 04:00:00,970.0,-0.4,7,3.7,0.7,98,1.0,4,0,4
2019-02-01 05:00:00,969.7,-0.2,7,3.0,0.6,99,1.0,4,0,5
2019-02-01 06:00:00,970.0,1.4,8,3.6,0.0,87,3.0,4,0,6
2019-02-01 07:00:00,970.6,1.5,8,2.5,0.0,89,1.0,4,0,7
2019-02-01 08:00:00,971.3,1.8,8,2.5,0.0,89,4.0,4,0,8
2019-02-01 09:00:00,971.8,2.0,8,3.2,0.0,86,1.0,4,0,9
2019-02-01 10:00:00,971.8,2.2,8,3.1,0.0,85,3.0,4,0,10
2019-02-01 11:00:00,972.3,3.3,7,3.8,0.0,80,0.0,4,0,11
2019-02-01 12:00:00,972.2,4.1,0,5.1,0.0,76,3.0,4,0,12
2019-02-01 13:00:00,972.1,4.6,7,3.8,0.0,76,2.0,4,0,13
2019-02-01 14:00:00,972.2,4.9,8,4.0,0.0,75,10.0,4,0,14
2019-02-01 15:00:00,972.3,4.6,7,3.6,0.0,59,4.0,4,0,15
2019-02-01 16:00:00,972.3,4.4,1,3.2,0.0,64,1.0,4,0,16
2019-02-01 17:00:00,972.4,3.9,7,1.9,0.0,72,3.0,4,0,17
2019-02-01 18:00:00,972.4,3.3,8,2.2,0.0,74,6.0,4,0,18
2019-02-01 19:00:00,973.2,2.6,8,2.0,0.0,85,3.0,4,0,19
2019-02-01 20:00:00,973.2,2.4,8,1.6,0.0,88,4.0,4,0,20
2019-02-01 21:00:00,973.5,2.2,8,1.8,0.0,88,2.0,4,0,21
2019-02-01 22:00:00,973.6,1.8,8,2.4,0.0,90,1.0,4,0,22
2019-02-01 23:00:00,973.9,1.8,8,1.4,0.0,89,2.0,4,0,23
2019-02-02 00:00:00,974.2,2.1,8,1.8,0.0,88,8.0,5,1,0
2019-02-02 01:00:00,973.9,1.7,8,1.9,0.0,91,0.0,5,1,1
2019-02-02 02:00:00,974.2,0.8,7,3.4,0.0,93,0.0,5,1,2
2019-02-02 03:00:00,974.2,0.7,8,2.3,0.0,93,1.0,5,1,3
2019-02-02 04:00:00,974.9,0.7,7,1.4,0.0,94,2.0,5,1,4
2019-02-02 05:00:00,975.1,0.6,8,2.3,1.1,97,2.0,5,1,5
