Zeitstempel,airPressure,airTemperature,cloudCoverage,windVelocity,precipitationAmount,relativeHumidity,numOfRentedBikes,dayOfTheWeek,isWeekend,hour
2019-01-20 00:00:00,1002.6,-3.4,1,2.6,0.0,75,61.0,6,1,0
2019-01-20 01:00:00,1002.6,-5.2,1,1.8,0.0,82,39.0,6,1,1
2019-01-20 02:00:00,1002.8,-4.7,1,1.7,0.0,80,27.0,6,1,2
2019-01-20 03:00:00,1002.9,-5.6,1,2.2,0.0,84,25.0,6,1,3
2019-01-20 04:00:00,1002.8,-4.3,1,1.8,0.0,74,10.0,6,1,4
2019-01-20 05:00:00,1002.6,-4.7,0,1.8,0.0,76,12.0,6,1,5
2019-01-20 06:00:00,1002.8,-5.0,0,3.1,0.0,76,11.0,6,1,6
2019-01-20 07:00:00,1003.5,-5.3,1,2.0,0.0,78,25.0,6,1,7
2019-01-20 08:00:00,1004.2,-4.7,1,1.0,0.0,76,28.0,6,1,8
2019-01-20 09:00:00,1004.8,-3.3,1,1.8,0.0,71,63.0,6,1,9
2019-01-20 10:00:00,1005.2,-2.2,1,3.4,0.0,66,70.0,6,1,10
2019-01-20 11:00:00,1005.5,-0.9,1,1.9,0.0,63,76.0,6,1,11
2019-01-20 12:00:00,1005.6,0.1,1,2.2,0.0,63,89.0,6,1,12
2019-01-20 13:00:00,1005.5,0.9,0,2.7,0.0,60,108.0,6,1,13
2019-01-20 14:00:00,1005.5,1.5,0,2.6,0.0,57,115.0,6,1,14
2019-01-20 15:00:00,1005.7,1.7,0,3.1,0.0,57,112.0,6,1,15
2019-01-20 16:00:00,1006.2,0.6,1,1.3,0.0,62,108.0,6,1,16
2019-01-20 17:00:00,1006.7,-1.6,1,1.5,0.0,73,89.0,6,1,17
2019-01-20 18:00:00,1007.2,-2.7,0,2.6,0.0,81,89.0,6,1,18
2019-01-20 19:00:00,1007.8,-4.3,0,1.3,0.0,87,63.0,6,1,19
2019-01-20 20:00:00,1008.3,-4.8,0,2.7,0.0,90,49.0,6,1,20
2019-01-20 21:00:00,1008.9,-4.6,0,0.5,0.0,91,35.0,6,1,21
2019-01-20 22:00:00,1009.5,-6.0,0,1.5,0.0,95,24.0,6,1,22
2019-01-20 23:00:00,1010.1,-5.6,0,2.1,0.0,94,10.0,6,1,23
2019-01-21 00:00:00,1010.3,-6.8,0,1.6,0.0,93,13.0,0,0,0
2019-01-21 01:00:00,1010.2,-7.1,0,1.0,0.0,93,11.0,0,0,1
2019-01-21 02:00:00,1010.7,-7.3,0,1.5,0.0,95,2.0,0,0,2
2019-01-21 03:00:00,1010.7,-8.1,0,1.8,0.0,93,5.0,0,0,3
2019-01-21 04:00:00,1010.9,-7.9,0,2.2,0.0,92,14.0,0,0,4
2019-01-21 05:00:00,1010.8,-8.9,0,2.4,0.0,90,33.0,0,0,5
2019-01-21 06:00:00,1011.1,-9.2,0,0.7,0.0,90,83.0,0,0,6
2019-01-21 07:00:00,1011.3,-9.1,0,2.0,0.0,94,133.0,0,0,7
2019-01-21 08:00:00,1011.6,-8.8,1,2.1,0.0,84,101.0,0,0,8
2019-01-21 09:00:00,1011.9,-6.0,1,1.0,0.0,84,76.0,0,0,9
2019-01-21 10:00:00,1012.2,-3.5,1,1.2,0.0,76,106.0,0,0,10
2019-01-21 11:00:00,1011.9,-2.6,1,1.3,0.0,76,135.0,0,0,11
2019-01-21 12:00:00,1011.0,-1.1,1,1.9,0.0,69,152.0,0,0,12
2019-01-21 13:00:00,1010.6,0.0,1,1.1,0.0,64,135.0,0,0,13
2019-01-21 14:00:00,1009.9,0.9,1,1.0,0.0,57,191.0,0,0,14
2019-01-21 15:00:00,1009.2,0.7,1,0.8,0.0,59,204.0,0,0,15
2019-01-21 16:00:00,1009.2,-0.5,1,1.1,0.0,67,225.0,0,0,16
2019-01-21 17:00:00,1009.0,-2.9,1,1.3,0.0,79,171.0,0,0,17
2019-01-21 18:00:00,1008.7,-3.8,1,1.6,0.0,83,120.0,0,0,18
2019-01-21 19:00:00,1008.3,-5.8,0,3.1,0.0,90,99.0,0,0,19
2019-01-21 20:00:00,1008.0,-5.7,0,2.0,0.0,87,73.0,0,0,20
2019-01-21 21:00:00,1007.7,-6.8,0,2.4,0.0,91,61.0,0,0,21
2019-01-21 22:00:00,1007.3,-5.1,0,1.2,0.0,86,46.0,0,0,22
2019-01-21 23:00:00,1006.8,-5.0,0,2.3,0.0,84,25.0,0,0,23
2019-01-22 00:00:00,1005.8,-5.2,2,2.6,0.0,83,11.0,1,0,0
2019-01-22 01:00:00,1004.9,-5.3,3,3.1,0.0,83,16.0,1,0,1
2019-01-22 02:00:00,1004.2,-5.5,3,2.5,0.0,84,4.0,1,0,2
2019-01-22 03:00:00,1003.1,-5.6,4,3.0,0.0,86,5.0,1,0,3
2019-01-22 04:00:00,1002.1,-5.4,2,3.6,0.0,84,11.0,1,0,4
2019-01-22 05:00:00,1001.2,-5.9,3,3.2,0.0,85,38.0,1,0,5
2019-01-22 06:00:00,1000.5,-5.9,4,3.2,0.0,85,92.0,1,0,6
2019-01-22 07:00:00,999.8,-5.0,4,5.6,0.0,83,157.0,1,0,7
2019-01-22 08:00:00,999.1,-4.5,6,5.2,0.0,81,112.0,1,0,8
2019-01-22 09:00:00,998.5,-3.8,7,5.7,0.0,76,92.0,1,0,9
2019-01-22 10:00:00,997.9,-3.1,7,5.8,0.0,74,87.0,1,0,10
2019-01-22 11:00:00,996.9,-3.2,7,7.7,0.0,73,104.0,1,0,11
2019-01-22 12:00:00,996.1,-1.8,7,7.3,0.0,71,118.0,1,0,12
2019-01-22 13:00:00,995.5,-1.3,8,7.7,0.0,71,120.0,1,0,13
2019-01-22 14:00:00,994.3,-1.4,8,7.7,0.0,73,135.0,1,0,14
2019-01-22 15:00:00,993.7,-1.6,8,4.1,0.0,74,166.0,1,0,15
2019-01-22 16:00:00,993.2,-1.8,8,5.3,0.0,75,195.0,1,0,16
2019-01-22 17:00:00,992.8,-2.0,8,5.0,0.0,75,132.0,1,0,17
2019-01-22 18:00:00,992.3,-2.1,8,4.3,0.0,75,89.0,1,0,18
2019-01-22 19:00:00,991.8,-2.1,8,5.5,0.0,75,50.0,1,0,19
2019-01-22 20:00:00,991.5,-2.0,8,5.0,0.0,76,39.0,1,0,20
2019-01-22 21:00:00,991.0,-1.9,8,4.4,0.0,77,23.0,1,0,21
2019-01-22 22:00:00,990.3,-2.4,8,4.9,0.0,82,15.0,1,0,22
2019-01-22 23:00:00,989.9,-2.7,8,3.4,0.2,90,20.0,1,0,23
2019-01-23 00:00:00,989.4,-2.7,8,4.4,0.1,90,16.0,2,0,0
2019-01-23 01:00:00,988.8,-2.5,8,4.9,0.0,86,2.0,2,0,1
2019-01-23 02:00:00,988.3,-2.2,8,5.1,0.0,82,8.0,2,0,2
2019-01-23 03:00:00,987.8,-1.9,8,5.2,0.0,79,0.0,2,0,3
2019-01-23 04:00:00,987.1,-1.9,7,4.7,0.0,79,5.0,2,0,4
2019-01-23 05:00:00,986.6,-1.9,8,5.6,0.0,79,25.0,2,0,5
2019-01-23 06:00:00,986.3,-1.9,8,4.7,0.0,79,63.0,2,0,6
2019-01-23 07:00:00,986.3,-2.0,7,4.7,0.0,79,80.0,2,0,7
2019-01-23 08:00:00,986.6,-2.8,7,3.4,0.0,84,90.0,2,0,8
2019-01-23 09:00:00,986.8,-2.3,7,3.6,0.0,83,54.0,2,0,9
2019-01-23 10:00:00,987.1,-1.9,7,4.4,0.0,78,55.0,2,0,10
2019-01-23 11:00:00,987.3,-1.1,7,4.9,0.0,71,78.0,2,0,11
2019-01-23 12:00:00,987.5,-1.1,7,5.0,0.0,71,98.0,2,0,12
2019-01-23 13:00:00,987.6,-0.9,7,4.2,0.0,71,89.0,2,0,13
2019-01-23 14:00:00,988.1,-1.1,8,3.6,0.0,72,98.0,2,0,14
2019-01-23 15:00:00,988.5,-1.6,8,3.6,0.0,70,124.0,2,0,15
2019-01-23 16:00:00,989.2,-1.8,8,4.4,0.0,70,165.0,2,0,16
2019-01-23 17:00:00,990.0,-2.1,8,2.6,0.0,73,134.0,2,0,17
2019-01-23 18:00:00,990.7,-2.2,8,2.2,0.0,72,126.0,2,0,18
2019-01-23 19:00:00,991.3,-2.3,8,1.7,0.0,74,72.0,2,0,19
2019-01-23 20:00:00,991.9,-2.5,8,1.3,0.0,76,43.0,2,0,20
2019-01-23 21:00:00,992.3,-2.6,8,1.0,0.0,80,70.0,2,0,21
2019-01-23 22:00:00,992.8,-2.6,8,1.5,0.0,77,38.0,2,0,22
2019-01-23 23:00:00,993.4,-2.6,8,1.1,0.0,77,22.0,2,0,23
2019-01-24 00:00:00,994.1,-2.3,8,1.7,0.0,75,15.0,3,0,0
2019-01-24 01:00:00,994.8,-2.5,8,2.9,0.0,78,14.0,3,0,1
2019-01-24 02:00:00,995.2,-2.5,8,2.4,0.0,78,11.0,3,0,2
2019-01-24 03:00:00,995.7,-2.9,8,3.0,0.0,80,4.0,3,0,3
2019-01-24 04:00:00,995.7,-3.2,7,2.1,0.0,81,12.0,3,0,4
2019-01-24 05:00:00,996.3,-3.3,8,2.6,0.0,81,29.0,3,0,5
2019-01-24 06:00:00,996.8,-3.2,8,2.4,0.0,78,91.0,3,0,6
2019-01-24 07:00:00,997.3,-3.5,8,2.5,0.0,76,128.0,3,0,7
2019-01-24 08:00:00,998.1,-3.6,8,3.1,0.0,78,109.0,3,0,8
2019-01-24 09:00:00,998.7,-3.7,8,2.2,0.0,81,58.0,3,0,9
2019-01-24 10:00:00,999.2,-3.8,8,1.5,0.0,85,92.0,3,0,10
2019-01-24 11:00:00,999.3,-3.2,8,0.7,0.0,81,82.0,3,0,11
2019-01-24 12:00:00,999.3,-2.9,8,1.1,0.1,85,111.0,3,0,12
2019-01-24 13:00:00,999.4,-3.1,8,1.9,0.0,90,97.0,3,0,13
2019-01-24 14:00:00,999.4,-3.1,8,2.2,0.1,83,116.0,3,0,14
2019-01-24 15:00:00,999.8,-2.9,8,2.1,0.0,87,142.0,3,0,15
2019-01-24 16:00:00,1000.3,-3.4,7,1.1,0.0,80,179.0,3,0,16
2019-01-24 17:00:00,1000.8,-3.2,7,1.0,0.0,86,156.0,3,0,17
2019-01-24 18:00:00,1001.1,-3.2,7,1.7,0.0,81,128.0,3,0,18
2019-01-24 19:00:00,1001.8,-3.2,8,0.7,0.0,78,94.0,3,0,19
2019-01-24 20:00:00,1002.0,-3.2,8,1.9,0.0,78,48.0,3,0,20
2019-01-24 21:00:00,1002.3,-3.2,8,1.7,0.0,80,51.0,3,0,21
2019-01-24 22:00:00,1002.4,-3.1,8,1.6,0.0,80,59.0,3,0,22
2019-01-24 23:00:00,1002.5,-3.1,8,1.7,0.0,79,27.0,3,0,23
2019-01-25 00:00:00,1002.6,-3.0,8,1.9,0.0,79,25.0,4,0,0
2019-01-25 01:00:00,1002.7,-3.0,8,0.7,0.0,79,14.0,4,0,1
2019-01-25 02:00:00,1002.8,-3.0,8,1.5,0.0,79,10.0,4,0,2
2019-01-25 03:00:00,1002.9,-2.8,8,1.3,0.0,80,5.0,4,0,3
2019-01-25 04:00:00,1002.8,-2.8,8,1.4,0.0,82,13.0,4,0,4
2019-01-25 05:00:00,1003.0,-2.7,8,1.3,0.0,83,29.0,4,0,5
2019-01-25 06:00:00,1003.1,-2.6,8,1.4,0.0,83,95.0,4,0,6
2019-01-25 07:00:00,1003.6,-2.4,8,1.0,0.0,83,108.0,4,0,7
2019-01-25 08:00:00,1003.7,-2.2,8,1.4,0.0,85,92.0,4,0,8
2019-01-25 09:00:00,1004.0,-1.9,8,1.6,0.0,85,95.0,4,0,9
2019-01-25 10:00:00,1004.1,-1.4,8,1.2,0.0,84,97.0,4,0,10
2019-01-25 11:00:00,1003.9,-0.7,8,1.3,0.0,83,141.0,4,0,11
2019-01-25 12:00:00,1003.4,0.5,7,1.3,0.0,81,139.0,4,0,12
2019-01-25 13:00:00,1003.2,2.2,7,1.6,0.0,76,130.0,4,0,13
2019-01-25 14:00:00,1002.7,2.1,7,2.8,0.0,77,152.0,4,0,14
2019-01-25 15:00:00,1001.9,2.5,7,2.4,0.0,76,189.0,4,0,15
2019-01-25 16:00:00,1002.2,2.5,8,4.1,0.0,71,144.0,4,0,16
2019-01-25 17:00:00,1001.8,2.5,8,5.0,0.0,73,129.0,4,0,17
2019-01-25 18:00:00,1001.3,1.1,8,3.3,0.0,92,110.0,4,0,18
2019-01-25 19:00:00,1000.8,0.7,8,3.5,0.2,96,82.0,4,0,19
2019-01-25 20:00:00,1000.2,0.6,8,4.0,0.8,97,27.0,4,0,20
2019-01-25 21:00:00,1000.0,0.9,8,3.1,0.9,98,37.0,4,0,21
2019-01-25 22:00:00,999.5,1.2,8,3.0,0.9,99,37.0,4,0,22
2019-01-25 23:00:00,999.3,1.6,8,2.7,1.6,99,50.0,4,0,23
2019-01-26 00:00:00,999.0,2.0,8,2.1,0.9,100,49.0,5,1,0
2019-01-26 01:00:00,998.8,2.5,8,1.1,0.0,99,40.0,5,1,1
2019-01-26 02:00:00,998.4,4.0,8,3.6,0.1,98,23.0,5,1,2
2019-01-26 03:00:00,998.1,4.6,8,3.4,0.0,99,26.0,5,1,3
2019-01-26 04:00:00,997.6,4.7,8,3.3,0.0,98,11.0,5,1,4
2019-01-26 05:00:00,997.4,5.6,8,5.3,0.0,97,7.0,5,1,5
2019-01-26 06:00:00,997.3,6.0,8,4.7,0.0,95,17.0,5,1,6
2019-01-26 07:00:00,997.3,5.9,8,5.0,0.0,95,38.0,5,1,7
2019-01-26 08:00:00,997.2,6.2,8,4.0,0.0,92,74.0,5,1,8
2019-01-26 09:00:00,997.1,6.3,8,4.1,0.0,92,81.0,5,1,9
2019-01-26 10:00:00,997.1,6.7,8,3.7,0.0,89,86.0,5,1,10
2019-01-26 11:00:00,996.9,7.3,8,4.8,0.0,86,108.0,5,1,11
2019-01-26 12:00:00,996.3,7.3,8,5.1,0.0,86,116.0,5,1,12
2019-01-26 13:00:00,995.4,7.8,8,5.6,0.0,83,154.0,5,1,13
2019-01-26 14:00:00,994.5,7.6,8,2.5,0.0,83,133.0,5,1,14
2019-01-26 15:00:00,993.7,7.8,8,5.6,0.0,77,135.0,5,1,15
2019-01-26 16:00:00,992.9,7.0,8,5.1,0.0,79,117.0,5,1,16
2019-01-26 17:00:00,992.2,6.2,8,5.0,0.0,81,100.0,5,1,17
2019-01-26 18:00:00,991.1,5.9,8,5.1,0.0,82,92.0,5,1,18
2019-01-26 19:00:00,990.0,6.0,8,4.6,0.0,80,105.0,5,1,19
2019-01-26 20:00:00,989.0,6.2,8,6.9,0.0,79,91.0,5,1,20
2019-01-26 21:00:00,988.0,6.2,8,6.1,0.0,79,58.0,5,1,21
2019-01-26 22:00:00,986.7,6.0,8,5.0,0.0,81,63.0,5,1,22
2019-01-26 23:00:00,985.5,6.4,8,4.5,0.0,79,56.0,5,1,23
2019-01-27 00:00:00,984.0,6.4,8,5.7,0.0,80,74.0,6,1,0
2019-01-27 01:00:00,982.5,6.4,8,5.5,0.0,81,38.0,6,1,1
2019-01-27 02:00:00,981.2,5.8,8,4.6,0.6,90,29.0,6,1,2
2019-01-27 03:00:00,980.1,5.5,8,3.5,0.7,93,32.0,6,1,3
2019-01-27 04:00:00,978.9,5.9,8,4.1,0.0,88,21.0,6,1,4
2019-01-27 05:00:00,977.7,6.1,7,5.3,0.0,84,11.0,6,1,5
2019-01-27 06:00:00,977.0,6.2,8,5.2,0.0,83,11.0,6,1,6
2019-01-27 07:00:00,976.4,6.1,7,5.0,0.0,84,29.0,6,1,7
2019-01-27 08:00:00,976.0,6.7,7,4.5,0.0,80,38.0,6,1,8
2019-01-27 09:00:00,975.8,7.3,7,4.6,0.0,77,52.0,6,1,9
2019-01-27 10:00:00,975.3,7.1,7,4.3,0.0,77,62.0,6,1,10
2019-01-27 11:00:00,974.9,6.9,8,5.5,0.1,79,67.0,6,1,11
2019-01-27 12:00:00,974.0,7.6,7,6.3,0.1,74,73.0,6,1,12
2019-01-27 13:00:00,973.8,8.0,7,4.5,0.0,74,84.0,6,1,13
2019-01-27 14:00:00,973.5,8.1,7,5.2,0.0,73,51.0,6,1,14
2019-01-27 15:00:00,973.6,7.1,8,5.9,0.0,83,53.0,6,1,15
2019-01-27 16:00:00,974.6,5.1,8,4.5,1.1,92,66.0,6,1,16
2019-01-27 17:00:00,976.0,4.2,8,5.8,0.9,91,69.0,6,1,17
2019-01-27 18:00:00,977.1,4.2,8,5.3,0.3,91,65.0,6,1,18
2019-01-27 19:00:00,978.4,3.8,8,5.4,0.0,86,64.0,6,1,19
2019-01-27 20:00:00,978.9,3.5,8,4.6,0.0,85,33.0,6,1,20
2019-01-27 21:00:00,979.5,3.2,8,5.4,0.0,85,31.0,6,1,21
2019-01-27 22:00:00,979.4,2.9,7,5.2,0.0,86,34.0,6,1,22
2019-01-27 23:00:00,979.3,3.5,7,5.8,0.0,84,22.0,6,1,23
2019-01-28 00:00:00,979.6,3.4,7,4.8,0.0,85,13.0,0,0,0
2019-01-28 01:00:00,979.6,3.7,7,5.7,0.0,82,9.0,0,0,1
2019-01-28 02:00:00,979.6,2.8,7,5.3,0.4,91,5.0,0,0,2
2019-01-28 03:00:00,979.0,2.5,8,7.2,0.5,91,6.0,0,0,3
2019-01-28 04:00:00,978.0,2.2,8,7.4,1.4,93,11.0,0,0,4
2019-01-28 05:00:00,978.0,2.0,8,5.8,1.5,94,25.0,0,0,5
2019-01-28 06:00:00,977.8,2.5,8,7.0,0.1,92,51.0,0,0,6
2019-01-28 07:00:00,978.2,1.7,8,7.2,1.4,95,108.0,0,0,7
2019-01-28 08:00:00,978.6,2.4,8,5.8,0.4,94,79.0,0,0,8
2019-01-28 09:00:00,979.1,2.8,8,7.0,0.1,92,60.0,0,0,9
2019-01-28 10:00:00,980.1,2.8,8,7.2,0.4,94,60.0,0,0,10
2019-01-28 11:00:00,980.8,3.3,8,6.5,0.2,97,56.0,0,0,11
2019-01-28 12:00:00,981.8,3.6,8,7.4,1.1,94,99.0,0,0,12
2019-01-28 13:00:00,983.3,3.6,8,8.1,0.3,89,64.0,0,0,13
2019-01-28 14:00:00,984.5,3.4,8,10.3,0.5,88,101.0,0,0,14
2019-01-28 15:00:00,986.1,3.2,8,8.0,0.4,91,138.0,0,0,15
2019-01-28 16:00:00,987.3,3.4,7,7.2,0.3,85,215.0,0,0,16
2019-01-28 17:00:00,988.3,3.6,7,7.8,0.0,75,198.0,0,0,17
2019-01-28 18:00:00,989.7,2.9,5,6.9,0.0,75,125.0,0,0,18
2019-01-28 19:00:00,990.7,3.0,7,4.9,0.0,79,86.0,0,0,19
2019-01-28 20:00:00,991.8,2.8,7,5.4,0.0,84,74.0,0,0,20
2019-01-28 21:00:00,992.7,2.6,7,4.3,0.0,86,61.0,0,0,21
2019-01-28 22:00:00,993.2,2.2,7,4.0,0.0,88,43.0,0,0,22
2019-01-28 23:00:00,993.7,2.2,7,4.6,0.0,87,28.0,0,0,23
2019-01-29 00:00:00,994.4,1.6,8,5.2,0.0,91,6.0,1,0,0
2019-01-29 01:00:00,994.7,1.7,8,3.9,0.0,93,7.0,1,0,1
2019-01-29 02:00:00,995.2,1.6,8,3.4,0.0,94,8.0,1,0,2
2019-01-29 03:00:00,995.4,2.0,8,2.9,0.0,90,4.0,1,0,3
2019-01-29 04:00:00,995.7,1.8,8,2.6,0.0,90,15.0,1,0,4
2019-01-29 05:00:00,995.7,1.8,8,2.6,0.0,91,35.0,1,0,5
2019-01-29 06:00:00,995.6,1.7,8,1.8,0.0,93,105.0,1,0,6
2019-01-29 07:00:00,995.6,1.1,7,1.6,0.0,93,148.0,1,0,7
2019-01-29 08:00:00,995.8,1.2,7,1.5,0.0,92,125.0,1,0,8
2019-01-29 09:00:00,995.6,2.0,7,2.7,0.0,88,102.0,1,0,9
2019-01-29 10:00:00,995.3,2.4,7,2.8,0.0,83,108.0,1,0,10
2019-01-29 11:00:00,994.4,3.8,7,3.6,0.0,73,138.0,1,0,11
2019-01-29 12:00:00,993.9,3.7,7,4.2,0.0,62,159.0,1,0,12
2019-01-29 13:00:00,993.0,3.8,7,3.9,0.0,60,145.0,1,0,13
2019-01-29 14:00:00,992.4,4.3,7,4.9,0.0,57,171.0,1,0,14
2019-01-29 15:00:00,991.6,3.4,7,5.7,0.0,63,195.0,1,0,15
2019-01-29 16:00:00,990.9,1.8,6,2.9,0.0,65,203.0,1,0,16
2019-01-29 17:00:00,990.2,0.9,6,1.8,0.0,71,181.0,1,0,17
2019-01-29 18:00:00,989.2,0.9,6,3.1,0.0,74,139.0,1,0,18
2019-01-29 19:00:00,988.4,1.1,7,3.3,0.0,76,91.0,1,0,19
2019-01-29 20:00:00,987.7,1.3,7,4.2,0.0,75,75.0,1,0,20
2019-01-29 21:00:00,986.9,1.3,7,4.0,0.0,72,43.0,1,0,21
2019-01-29 22:00:00,986.1,1.2,8,5.1,0.0,74,32.0,1,0,22
2019-01-29 23:00:00,985.1,1.3,7,6.7,0.0,74,10.0,1,0,23
2019-01-30 00:00:00,983.9,1.2,7,5.6,0.0,73,7.0,2,0,0
2019-01-30 01:00:00,983.0,1.2,7,6.2,0.0,71,11.0,2,0,1
2019-01-30 02:00:00,982.3,0.9,7,7.2,0.0,72,5.0,2,0,2
2019-01-30 03:00:00,981.4,0.4,7,4.7,0.0,75,1.0,2,0,3
2019-01-30 04:00:00,980.6,0.6,7,5.8,0.0,73,9.0,2,0,4
2019-01-30 05:00:00,980.4,0.5,7,4.4,0.0,72,29.0,2,0,5
2019-01-30 06:00:00,980.4,0.5,8,3.6,0.0,71,56.0,2,0,6
2019-01-30 07:00:00,980.0,-0.9,8,4.0,0.2,93,56.0,2,0,7
2019-01-30 08:00:00,979.7,-0.7,8,3.6,0.7,94,42.0,2,0,8
2019-01-30 09:00:00,979.7,0.0,8,2.6,0.1,87,41.0,2,0,9
2019-01-30 10:00:00,980.0,0.3,8,2.3,0.0,84,50.0,2,0,10
2019-01-30 11:00:00,980.1,0.1,8,1.1,0.4,92,49.0,2,0,11
2019-01-30 12:00:00,980.0,-0.1,8,0.5,1.0,95,77.0,2,0,12
2019-01-30 13:00:00,980.3,0.7,8,0.5,0.5,90,56.0,2,0,13
2019-01-30 14:00:00,980.7,0.2,8,0.7,0.4,94,78.0,2,0,14
2019-01-30 15:00:00,981.2,-0.2,8,2.9,0.9,98,76.0,2,0,15
2019-01-30 16:00:00,982.2,-0.3,8,2.3,0.6,100,81.0,2,0,16
2019-01-30 17:00:00,983.1,-0.2,8,1.8,0.5,100,68.0,2,0,17
2019-01-30 18:00:00,983.8,0.0,8,2.4,0.6,99,81.0,2,0,18
2019-01-30 19:00:00,984.2,-0.1,8,2.6,0.8,99,48.0,2,0,19
2019-01-30 20:00:00,984.3,0.1,8,2.7,1.4,99,33.0,2,0,20
2019-01-30 21:00:00,984.8,0.3,8,3.9,0.6,98,34.0,2,0,21
2019-01-30 22:00:00,985.2,0.0,7,3.0,0.0,95,32.0,2,0,22
2019-01-30 23:00:00,985.7,-0.1,7,2.5,0.0,93,17.0,2,0,23
2019-01-31 00:00:00,985.8,-0.9,5,3.6,0.0,92,16.0,3,0,0
2019-01-31 01:00:00,986.1,-1.4,4,3.7,0.0,90,6.0,3,0,1
2019-01-31 02:00:00,985.8,-1.7,3,2.1,0.0,89,6.0,3,0,2
2019-01-31 03:00:00,985.5,-1.9,3,2.7,0.0,90,2.0,3,0,3
2019-01-31 04:00:00,985.4,-3.1,5,2.1,0.0,92,10.0,3,0,4
2019-01-31 05:00:00,985.3,-2.2,7,2.7,0.0,92,21.0,3,0,5
2019-01-31 06:00:00,985.3,-1.8,8,2.1,0.0,94,52.0,3,0,6
2019-01-31 07:00:00,985.2,-1.6,8,2.2,0.2,95,74.0,3,0,7
2019-01-31 08:00:00,985.5,-1.5,8,2.7,0.8,96,48.0,3,0,8
2019-01-31 09:00:00,985.3,-0.9,8,2.4,0.9,93,23.0,3,0,9
2019-01-31 10:00:00,985.4,-0.3,8,1.0,0.3,91,31.0,3,0,10
2019-01-31 11:00:00,985.2,0.1,8,1.1,0.3,88,40.0,3,0,11
2019-01-31 12:00:00,984.7,0.2,8,1.6,0.1,90,61.0,3,0,12
2019-01-31 13:00:00,984.9,0.1,8,1.7,0.0,91,69.0,3,0,13
2019-01-31 14:00:00,984.6,0.2,7,1.9,0.0,91,80.0,3,0,14
2019-01-31 15:00:00,984.6,1.7,6,0.7,0.0,80,116.0,3,0,15
2019-01-31 16:00:00,984.2,-0.8,3,2.1,0.0,93,125.0,3,0,16
2019-01-31 17:00:00,983.9,-2.8,4,2.2,0.0,97,120.0,3,0,17
2019-01-31 18:00:00,983.2,-0.4,3,3.1,0.0,91,82.0,3,0,18
2019-01-31 19:00:00,982.8,-1.5,3,3.5,0.0,92,69.0,3,0,19
2019-01-31 20:00:00,982.4,-2.0,4,3.8,0.0,93,40.0,3,0,20
2019-01-31 21:00:00,981.0,-1.3,6,5.0,0.0,89,43.0,3,0,21
2019-01-31 22:00:00,980.6,-0.9,7,3.8,0.0,86,34.0,3,0,22
2019-01-31 23:00:00,979.7,-0.9,8,5.4,0.0,85,26.0,3,0,23
2019-02-01 00:00:00,978.5,-0.2,7,5.1,0.0,84,18.0,4,0,0
2019-02-01 01:00:00,978.0,0.4,8,4.6,0.0,81,9.0,4,0,1
2019-02-01 02:00:00,977.4,0.4,8,5.3,0.1,85,13.0,4,0,2
2019-02-01 03:00:00,976.6,0.8,8,6.7,0.2,86,10.0,4,0,3
2019-02-01 04:00:00,976.3,1.0,7,8.3,0.0,86,9.0,4,0,4
2019-02-01 05:00:00,976.6,1.0,7,5.9,0.0,88,27.0,4,0,5
2019-02-01 06:00:00,977.0,1.2,7,6.2,0.0,89,59.0,4,0,6
2019-02-01 07:00:00,977.7,1.5,7,5.1,0.0,89,89.0,4,0,7
2019-02-01 08:00:00,978.3,1.4,7,5.1,0.0,89,94.0,4,0,8
2019-02-01 09:00:00,978.5,1.9,6,3.9,0.0,86,65.0,4,0,9
2019-02-01 10:00:00,978.8,2.2,7,3.6,0.0,86,82.0,4,0,10
2019-02-01 11:00:00,979.3,2.9,6,4.0,0.0,84,130.0,4,0,11
2019-02-01 12:00:00,978.7,4.5,3,4.9,0.0,77,120.0,4,0,12
2019-02-01 13:00:00,978.7,4.3,5,4.4,0.0,77,143.0,4,0,13
2019-02-01 14:00:00,978.8,5.4,5,3.6,0.0,75,140.0,4,0,14
2019-02-01 15:00:00,978.5,4.8,6,3.8,0.0,78,185.0,4,0,15
2019-02-01 16:00:00,978.6,4.6,6,4.4,0.0,80,169.0,4,0,16
2019-02-01 17:00:00,978.6,3.6,6,2.1,0.0,85,152.0,4,0,17
2019-02-01 18:00:00,978.4,2.3,7,2.1,0.0,92,133.0,4,0,18
2019-02-01 19:00:00,979.2,2.2,8,1.9,0.0,91,90.0,4,0,19
2019-02-01 20:00:00,979.1,2.3,8,1.2,0.0,90,66.0,4,0,20
2019-02-01 21:00:00,979.4,1.9,8,1.6,0.0,93,70.0,4,0,21
2019-02-01 22:00:00,979.3,2.3,8,2.2,0.0,92,46.0,4,0,22
2019-02-01 23:00:00,979.9,1.0,8,1.4,0.0,95,74.0,4,0,23
2019-02-02 00:00:00,979.9,1.8,8,1.3,0.0,95,56.0,5,1,0
2019-02-02 01:00:00,979.8,1.2,8,1.5,0.1,96,40.0,5,1,1
2019-02-02 02:00:00,980.1,1.3,8,0.9,0.5,100,27.0,5,1,2
2019-02-02 03:00:00,980.4,1.3,8,0.5,0.6,99,12.0,5,1,3
2019-02-02 04:00:00,980.6,1.5,8,1.0,1.0,99,8.0,5,1,4
2019-02-02 05:00:00,980.8,1.0,8,0.6,3.1,99,11.0,5,1,5
