"Produkt_Code","SDO_ID","Zeitstempel","Wert","Qualitaet_Niveau","Qualitaet_Byte"
"N_MN008","1303","201901070100","8","0","3"
"N_MN008","1303","201901070200","8","0","3"
"N_MN008","1303","201901070300","4","0","3"
"N_MN008","1303","201901070400","0","0","3"
"N_MN008","1303","201901070500","8","0","3"
"N_MN008","1303","201901070600","8","0","3"
"N_MN008","1303","201901070700","7","0","3"
"N_MN008","1303","201901070800","8","0","3"
"N_MN008","1303","201901070900","8","0","3"
"N_MN008","1303","201901071000","8","0","3"
"N_MN008","1303","201901071100","8","0","3"
"N_MN008","1303","201901071200","7","0","3"
"N_MN008","1303","201901071300","8","0","3"
"N_MN008","1303","201901071400","8","0","3"
"N_MN008","1303","201901071500","7","0","3"
"N_MN008","1303","201901071600","8","0","3"
"N_MN008","1303","201901071700","8","0","3"
"N_MN008","1303","201901071800","8","0","3"
"N_MN008","1303","201901071900","7","0","3"
"N_MN008","1303","201901072000","8","0","3"
"N_MN008","1303","201901072100","7","0","3"
"N_MN008","1303","201901072200","8","0","3"
"N_MN008","1303","201901072300","7","0","3"
"N_MN008","1303","201901080000","8","0","3"
"N_MN008","1303","201901080100","8","0","3"
"N_MN008","1303","201901080200","7","0","3"
"N_MN008","1303","201901080300","8","0","3"
"N_MN008","1303","201901080400","7","0","3"
"N_MN008","1303","201901080500","8","0","3"
"N_MN008","1303","201901080600","8","0","3"
"N_MN008","1303","201901080700","7","0","3"
"N_MN008","1303","201901080800","7","0","3"
"N_MN008","1303","201901080900","7","0","3"
"N_MN008","1303","201901081000","8","0","3"
"N_MN008","1303","201901081100","8","0","3"
"N_MN008","1303","201901081200","8","0","3"
"N_MN008","1303","201901081300","8","0","3"
"N_MN008","1303","201901081400","7","0","3"
"N_MN008","1303","201901081500","7","0","3"
"N_MN008","1303","201901081600","8","0","3"
"N_MN008","1303","201901081700","7","0","3"
"N_MN008","1303","201901081800","7","0","3"
"N_MN008","1303","201901081900","8","0","3"
"N_MN008","1303","201901082000","7","0","3"
"N_MN008","1303","201901082100","8","0","3"
"N_MN008","1303","201901082200","8","0","3"
"N_MN008","1303","201901082300","7","0","3"
"N_MN008","1303","201901090000","8","0","3"
"N_MN008","1303","201901090100","8","0","3"
"N_MN008","1303","201901090200","8","0","3"
"N_MN008","1303","201901090300","7","0","3"
"N_MN008","1303","201901090400","7","0","3"
"N_MN008","1303","201901090500","8","0","3"
"N_MN008","1303","201901090600","4","0","3"
"N_MN008","1303","201901090700","7","0","3"
"N_MN008","1303","201901090800","5","0","3"
"N_MN008","1303","201901090900","2","0","3"
"N_MN008","1303","201901091000","5","0","3"
"N_MN008","1303","201901091100","2","0","3"
"N_MN008","1303","201901091200","7","0","3"
"N_MN008","1303","201901091300","3","0","3"
"N_MN008","1303","201901091400","7","0","3"
"N_MN008","1303","201901091500","5","0","3"
"N_MN008","1303","201901091600","3","0","3"
"N_MN008","1303","201901091700","8","0","3"
"N_MN008","1303","201901091800","7","0","3"
"N_MN008","1303","201901091900","7","0","3"
"N_MN008","1303","201901092000","7","0","3"
"N_MN008","1303","201901092100","6","0","3"
"N_MN008","1303","201901092200","3","0","3"
"N_MN008","1303","201901092300","7","0","3"
"N_MN008","1303","201901100000","1","0","3"
"N_MN008","1303","201901100100","8","0","3"
"N_MN008","1303","201901100200","8","0","3"
"N_MN008","1303","201901100300","8","0","3"
"N_MN008","1303","201901100400","7","0","3"
"N_MN008","1303","201901100500","8","0","3"
"N_MN008","1303","201901100600","8","0","3"
"N_MN008","1303","201901100700","8","0","3"
"N_MN008","1303","201901100800","8","0","3"
"N_MN008","1303","201901100900","8","0","3"
"N_MN008","1303","201901101000","8","0","3"
"N_MN008","1303","201901101100","8","0","3"
"N_MN008","1303","201901101200","8","0","3"
"N_MN008","1303","201901101300","8","0","3"
"N_MN008","1303","201901101400","8","0","3"
"N_MN008","1303","201901101500","8","0","3"
"N_MN008","1303","201901101600","8","0","3"
"N_MN008","1303","201901101700","8","0","3"
"N_MN008","1303","201901101800","7","0","3"
"N_MN008","1303","201901101900","7","0","3"
"N_MN008","1303","201901102000","8","0","3"
"N_MN008","1303","201901102100","8","0","3"
"N_MN008","1303","201901102200","7","0","3"
"N_MN008","1303","201901102300","7","0","3"
"N_MN008","1303","201901110000","7","0","3"
"N_MN008","1303","201901110100","8","0","3"
"N_MN008","1303","201901110200","8","0","3"
"N_MN008","1303","201901110300","8","0","3"
"N_MN008","1303","201901110400","8","0","3"
"N_MN008","1303","201901110500","8","0","3"
"N_MN008","1303","201901110600","8","0","3"
"N_MN008","1303","201901110700","8","0","3"
"N_MN008","1303","201901110800","8","0","3"
"N_MN008","1303","201901110900","8","0","3"
"N_MN008","1303","201901111000","8","0","3"
"N_MN008","1303","201901111100","8","0","3"
"N_MN008","1303","201901111200","8","0","3"
"N_MN008","1303","201901111300","8","0","3"
"N_MN008","1303","201901111400","7","0","3"
"N_MN008","1303","201901111500","8","0","3"
"N_MN008","1303","201901111600","8","0","3"
